fecha,Edad,Valor,id_depa_sede,id_depa_procedencia,id_municipio_sede,id_municipio_procedencia,id_sede,id_tipo_delito,id_atencion,id_grupo_etnico,id_orientacion_sexual,id_atencion_vcm
2022-07-11,54,1,1,18,1,2007,2,3,1,13,3,1253
2022-07-11,54,1,1,18,1,2007,2,3,1,13,3,1254
2022-05-21,46,1,1,12,1,1508,2,1,1,1,3,1255
2022-07-15,30,1,1,14,1,308,2,1,1,1,3,1256
2022-02-19,37,1,1,14,1,303,2,1,1,1,3,1257
2022-04-12,49,1,1,1,1,108,2,1,1,1,3,1258
2022-01-24,37,1,1,14,1,311,2,1,1,13,5,1259
2021-04-29,45,1,1,14,1,315,2,1,1,1,3,1260
2021-10-08,39,1,1,14,1,316,2,1,1,1,3,1261
2021-05-08,32,1,1,14,1,311,2,1,1,3,3,1262
2022-06-13,35,1,1,20,1,904,2,1,1,1,3,1263
2022-02-05,35,1,1,20,1,911,2,1,1,1,3,1264
2021-06-26,42,1,1,14,1,310,2,1,1,3,3,1265
2020-12-28,34,1,1,1,1,1,2,1,1,13,5,1266
2020-12-28,27,1,1,14,1,309,2,1,1,13,5,1267
2020-12-28,40,1,1,1,1,1,2,1,1,13,5,1268
2020-12-28,41,1,1,14,1,302,2,1,1,13,5,1269
2020-12-28,29,1,1,14,1,301,2,1,1,13,5,1270
2020-12-28,25,1,1,14,1,301,2,1,1,13,5,1271
2020-12-28,44,1,1,14,1,312,2,1,1,13,5,1272
2020-12-28,53,1,1,8,1,5,2,1,1,13,5,1273
2020-12-28,30,1,1,1,1,1,2,1,1,13,5,1274
2022-02-19,39,1,1,1,1,1,2,1,1,13,5,1275
2021-06-23,44,1,20,1,9,,7,3,1,8,3,1276
2022-03-17,32,1,1,1,1,1,2,1,1,13,5,1277
2020-12-28,24,1,1,1,1,104,2,1,1,13,5,1278
2020-12-29,27,1,1,1,1,1,2,1,1,13,5,1279
2020-12-28,33,1,1,19,1,705,2,1,1,13,5,1280
2020-12-29,78,1,1,14,1,312,2,1,1,13,5,1281
2022-03-02,57,1,1,20,1,,2,1,1,13,5,1282
2020-12-29,59,1,1,20,1,913,2,1,1,1,3,1283
2021-04-24,43,1,1,1,1,1,2,3,1,13,5,1284
2020-12-29,31,1,1,20,1,9,2,1,1,1,3,1285
2020-12-29,59,1,1,7,1,1210,2,1,1,13,5,1286
2022-03-15,37,1,1,14,1,315,2,1,1,13,5,1287
2020-12-29,41,1,1,14,1,312,2,1,1,1,3,1288
2020-12-29,36,1,1,14,1,301,2,1,1,1,3,1289
2020-12-29,27,1,1,14,1,311,2,1,1,13,5,1290
2021-05-23,44,1,1,1,1,1,2,3,1,1,3,1291
2021-06-15,44,1,1,5,1,1418,2,3,1,1,3,1292
2022-04-25,38,1,1,1,1,1,2,1,1,13,5,1293
2021-11-03,28,1,1,1,1,105,2,3,1,13,5,1294
2021-03-17,42,1,1,1,1,1,2,1,1,1,3,1295
2021-07-16,27,1,1,23,1,1710,2,4,1,13,5,1296
2022-04-14,24,1,1,5,1,1401,2,1,1,13,5,1297
2022-09-18,33,1,20,1,9,1,7,1,1,6,3,1298
2022-09-18,51,1,20,8,9,502,7,1,1,6,3,1299
2022-09-18,28,1,20,1,9,1,7,1,1,6,3,1300
2022-11-10,52,1,20,1,9,115,7,1,1,1,3,1301
2020-12-29,78,1,1,1,1,115,2,1,1,1,3,1302
2020-12-29,53,1,1,4,1,2203,2,1,1,1,3,1303
2020-12-29,58,1,1,1,1,102,2,1,1,1,3,1304
2020-12-29,44,1,1,8,1,509,2,1,1,1,3,1305
2020-12-29,34,1,1,1,1,115,2,1,1,1,3,1306
2020-12-29,26,1,1,1,1,108,2,1,1,1,3,1307
2020-12-29,39,1,1,1,1,108,2,1,1,1,3,1308
2021-02-25,44,1,1,4,1,22,2,3,1,13,5,1309
2020-12-29,36,1,1,1,1,1,2,1,1,1,3,1310
2021-05-16,70,1,1,1,1,1,2,3,1,13,5,1311
2020-10-23,31,1,1,3,1,1601,2,3,1,13,5,1312
2020-10-23,46,1,1,8,1,5,2,1,1,1,3,1313
2020-10-23,34,1,1,1,1,108,2,4,1,13,5,1314
2021-12-06,21,1,1,4,1,22,2,1,1,13,3,1315
2020-12-01,42,1,1,1,1,1,2,1,1,1,3,1316
2021-09-14,32,1,1,1,1,113,2,1,1,13,3,1317
2021-12-05,32,1,1,1,1,114,2,3,1,13,5,1318
2022-05-18,35,1,1,3,1,1609,2,3,1,13,3,1319
2021-12-26,37,1,1,1,1,1,2,3,1,13,5,1320
2020-11-12,63,1,4,3,22,1609,6,4,1,1,3,1321
2020-11-12,63,1,4,3,22,1609,6,4,1,1,3,1322
2020-11-11,39,1,1,1,1,106,2,3,1,13,5,1323
2021-05-21,27,1,1,20,1,9,2,3,1,13,3,1324
2022-09-19,30,1,8,1,5,1,5,3,1,1,3,1325
2022-09-19,49,1,8,1,5,106,5,3,1,1,3,1326
2020-09-11,46,1,1,3,1,1601,2,4,1,13,5,1327
2022-09-19,42,1,8,1,5,115,5,1,1,1,3,1328
2022-09-19,42,1,8,1,5,115,5,1,1,1,3,1329
2022-09-19,42,1,8,1,5,115,5,1,1,1,3,1330
2021-03-29,32,1,1,1,1,1,2,3,1,13,5,1331
2022-06-22,52,1,1,1,1,115,2,4,1,13,3,1332
2022-04-18,33,1,20,1,9,1,7,1,1,10,3,1333
2021-03-03,33,1,1,20,1,912,2,3,1,2,3,1334
2022-03-16,32,1,20,1,9,115,7,1,1,2,3,1335
2022-08-19,51,1,1,4,1,22,2,1,1,13,3,1336
2020-10-22,46,1,1,1,1,115,2,3,1,13,5,1337
2022-05-10,19,1,1,4,1,22,2,3,1,1,3,1338
2022-05-05,44,1,20,4,9,22,7,1,1,6,3,1339
2022-04-28,30,1,1,20,1,9,2,3,1,13,5,1340
2022-09-19,28,1,20,1,9,1,7,1,1,6,3,1341
2020-10-22,51,1,1,3,1,1613,2,3,1,13,5,1342
2022-09-19,32,1,20,8,9,5,7,1,1,2,3,1343
2020-12-08,29,1,4,1,22,110,6,4,1,13,5,1344
2020-12-08,22,1,4,20,22,,6,4,1,13,5,1345
2020-12-08,26,1,4,1,22,1,6,4,1,13,5,1346
2020-10-25,46,1,1,1,1,1,2,1,1,1,3,1347
2021-10-14,40,1,20,1,9,1,7,3,1,1,3,1348
2020-10-25,26,1,1,1,1,1,2,1,1,1,3,1349
2021-06-14,29,1,1,1,1,1,2,1,1,1,3,1350
2020-10-25,42,1,1,14,1,308,2,3,1,1,3,1351
2022-07-21,40,1,1,1,1,1,2,4,1,1,3,1352
2020-10-24,35,1,1,1,1,1,2,3,1,1,3,1353
2022-09-20,39,1,4,1,22,1,6,4,1,1,3,1354
2021-04-04,35,1,1,14,1,302,2,3,1,1,3,1355
2020-06-25,27,1,1,1,1,108,2,3,1,13,5,1356
2020-12-27,37,1,1,1,1,1,2,3,1,1,3,1357
2022-05-09,23,1,4,1,22,1,6,4,1,1,3,1358
2021-04-09,22,1,1,1,1,1,2,3,1,1,3,1359
2021-09-03,47,1,4,4,22,2204,6,1,1,13,5,1360
2021-04-18,37,1,1,1,1,1,2,3,1,1,3,1361
2020-10-25,32,1,1,1,1,1,2,3,1,13,5,1362
2021-11-17,39,1,1,9,1,11,2,1,1,1,3,1363
2022-02-09,28,1,1,1,1,,2,3,1,1,3,1364
2022-01-26,18,1,1,1,1,103,2,3,1,1,3,1365
2022-01-14,46,1,1,10,1,204,2,1,1,13,3,1366
2022-07-05,48,1,1,4,1,2217,2,4,1,1,3,1367
2021-05-19,68,1,1,1,1,1,2,2,1,1,3,1368
2022-06-08,43,1,4,1,22,107,6,4,1,1,3,1369
2020-10-22,30,1,1,3,1,1601,2,4,1,13,5,1370
2021-01-12,43,1,1,1,1,1,2,1,1,1,3,1371
2022-01-11,57,1,20,4,9,22,7,3,1,1,3,1372
2021-06-02,28,1,1,16,1,13,2,1,1,1,3,1373
2022-09-20,30,1,20,8,9,5,7,4,1,6,3,1374
2021-10-18,46,1,1,1,1,1,2,1,1,1,3,1375
2020-10-27,30,1,1,1,1,108,2,3,1,1,3,1376
2020-10-23,59,1,1,1,1,114,2,1,1,13,3,1377
2022-01-21,22,1,1,1,1,1,2,1,1,1,3,1378
2020-10-21,37,1,1,1,1,115,2,1,1,1,3,1379
2022-09-20,22,1,1,1,1,1,2,3,1,1,3,1380
2022-09-20,53,1,1,1,1,1,2,1,1,13,5,1381
2022-09-20,46,1,1,1,1,102,2,3,1,1,3,1382
2020-10-22,55,1,1,1,1,107,2,1,1,1,3,1383
2021-02-05,47,1,8,1,5,115,5,1,1,1,3,1384
2021-12-08,47,1,8,3,5,1601,5,1,1,1,3,1385
2020-10-22,59,1,1,3,1,1601,2,1,1,1,3,1386
2020-11-05,46,1,1,1,1,1,2,1,1,1,3,1387
2022-05-30,36,1,1,1,1,1,2,1,1,13,5,1388
2020-10-25,41,1,1,1,1,,2,3,1,13,5,1389
2020-10-22,33,1,1,1,1,1,2,1,1,1,3,1390
2020-10-21,21,1,1,3,1,1601,2,3,1,13,3,1391
2020-10-05,45,1,1,1,1,1,2,1,1,1,3,1392
2022-04-12,50,1,1,3,1,1601,2,4,1,1,3,1393
2022-09-21,36,1,4,1,22,115,6,4,1,1,3,1394
2022-09-21,36,1,4,1,22,115,6,4,1,1,3,1395
2020-10-30,54,1,1,1,1,,2,3,1,13,5,1396
2020-10-22,30,1,1,1,1,1,2,3,1,13,3,1397
2022-09-21,35,1,1,12,1,1503,2,1,1,1,3,1398
2021-06-27,36,1,1,1,1,1,2,1,1,3,3,1399
2022-09-21,45,1,3,1,1601,116,1,1,1,13,3,1400
2022-09-21,32,1,1,3,1,1601,2,3,1,13,5,1401
2022-05-06,35,1,1,12,1,1501,2,1,1,13,5,1402
2022-09-21,47,1,1,19,1,705,2,1,1,1,3,1403
2022-09-21,32,1,1,4,1,22,2,4,1,13,5,1404
2022-09-21,34,1,1,3,1,1601,2,1,1,1,3,1405
2022-09-21,47,1,1,4,1,22,2,1,1,1,3,1406
2022-09-21,26,1,1,1,1,109,2,1,1,1,3,1407
2021-04-21,45,1,1,21,1,1010,2,4,1,1,3,1408
2021-10-22,29,1,1,7,1,12,2,1,1,13,3,1409
2021-10-22,29,1,1,7,1,12,2,1,1,13,3,1410
2020-10-27,37,1,1,24,1,2104,2,3,1,1,3,1411
2020-10-22,44,1,1,24,1,21,2,3,1,13,3,1412
2022-04-17,41,1,1,1,1,1,2,1,1,13,5,1413
2022-05-12,31,1,1,1,1,1,2,1,1,13,5,1414
2022-09-21,46,1,20,24,9,2106,7,3,1,13,5,1415
2021-03-27,31,1,1,1,1,115,2,1,1,3,3,1416
2020-12-07,44,1,4,1,22,115,6,4,1,13,3,1417
2020-12-07,42,1,4,20,22,9,6,3,1,1,3,1418
2020-12-03,39,1,1,1,1,1,2,1,1,13,3,1419
2022-06-18,57,1,1,22,1,19,2,1,1,13,5,1420
2022-06-18,57,1,1,22,1,19,2,1,1,13,5,1421
2021-04-15,50,1,1,22,1,19,2,1,1,1,3,1422
2020-12-08,24,1,4,22,22,19,6,3,1,13,5,1423
2022-09-21,33,1,20,1,9,1,7,1,1,6,3,1424
2022-04-26,38,1,1,1,1,1,2,1,1,1,3,1425
2022-09-21,33,1,4,4,22,2216,6,3,1,1,3,1426
2020-10-10,40,1,1,4,1,22,2,1,1,1,3,1427
2022-07-22,57,1,1,20,1,912,2,1,1,13,5,1428
2021-11-20,50,1,1,24,1,2105,2,1,1,9,3,1429
2022-09-21,58,1,20,1,9,108,7,1,1,7,3,1430
2021-10-06,37,1,1,4,1,22,2,1,1,13,5,1431
2021-09-13,30,1,1,1,1,1,2,1,1,1,3,1432
2022-05-31,30,1,1,1,1,108,2,1,1,1,3,1433
2020-10-17,38,1,1,1,1,1,2,1,1,1,3,1434
2022-06-30,50,1,1,1,1,1,2,1,1,1,3,1435
2020-10-29,36,1,1,1,1,106,2,1,1,13,5,1436
2021-01-20,65,1,1,1,1,1,2,3,1,13,5,1437
2020-12-07,54,1,4,1,22,113,6,3,1,1,3,1438
2020-10-29,25,1,1,20,1,902,2,3,1,13,5,1439
2020-08-18,36,1,4,20,22,9,6,3,1,1,3,1440
2020-05-01,52,1,1,20,1,9,2,3,1,1,3,1441
2022-09-22,86,1,1,20,1,,2,4,1,13,3,1442
2022-06-07,26,1,1,1,1,103,2,3,1,13,5,1443
2020-11-09,44,1,1,20,1,,2,1,1,13,3,1444
2022-09-22,35,1,3,20,1601,,1,1,1,1,3,1445
2020-10-25,42,1,1,20,1,,2,3,1,13,5,1446
2022-09-22,41,1,4,20,22,914,6,1,1,13,3,1447
2020-10-25,42,1,1,1,1,1,2,3,1,13,5,1448
2020-11-23,34,1,1,1,1,1,2,1,1,13,3,1449
2022-05-06,47,1,4,1,22,1,6,1,1,13,5,1450
2022-03-30,33,1,20,20,9,915,7,1,1,6,3,1451
2020-10-19,43,1,1,1,1,116,2,3,1,13,3,1452
2021-02-22,50,1,1,1,1,115,2,4,1,13,3,1453
2022-05-24,36,1,1,1,1,107,2,3,1,13,3,1454
2021-09-24,27,1,1,12,1,1505,2,3,1,13,3,1455
2020-10-27,24,1,1,17,1,601,2,3,1,13,3,1456
2021-01-12,63,1,1,1,1,1,2,3,1,13,3,1457
2022-09-23,32,1,1,20,1,,2,1,1,3,3,1458
2021-01-14,27,1,1,22,1,19,2,4,1,13,3,1459
2021-01-14,27,1,1,21,1,1015,2,4,1,13,3,1460
2022-09-23,31,1,1,14,1,303,2,1,1,13,5,1461
2020-10-25,48,1,1,12,1,1507,2,3,1,13,3,1462
2022-09-23,48,1,1,1,1,110,2,1,1,3,3,1463
2021-12-03,30,1,1,1,1,102,2,3,1,1,3,1464
2022-05-23,56,1,1,12,1,1508,2,1,1,13,3,1465
2022-08-05,33,1,1,21,1,1010,2,3,1,13,3,1466
2022-09-23,25,1,1,20,1,9,2,1,1,3,3,1467
2022-07-14,24,1,8,1,5,114,5,3,1,13,3,1468
2021-08-30,48,1,1,21,1,1004,2,3,1,1,3,1469
2022-09-23,33,1,1,1,1,110,2,1,1,10,3,1470
2022-09-23,47,1,1,3,1,1609,2,1,1,13,5,1471
2021-12-06,33,1,4,8,22,513,6,4,1,1,3,1472
2020-12-11,23,1,3,20,1601,9,1,2,1,13,5,1473
2022-04-21,43,1,20,8,9,508,7,3,1,1,3,1474
2022-08-11,59,1,1,1,1,103,2,3,1,13,3,1475
2022-09-23,52,1,20,3,9,1601,7,1,1,13,3,1476
2020-11-06,34,1,3,3,1601,1601,1,1,1,1,3,1477
2022-09-23,24,1,1,1,1,1,2,1,1,13,5,1478
2021-11-04,29,1,8,1,5,1,5,1,1,1,3,1479
2020-10-27,49,1,1,14,1,307,2,3,1,13,3,1480
2021-04-21,46,1,1,4,1,2205,2,3,1,13,3,1481
2022-02-19,27,1,3,3,1601,1610,1,1,1,13,5,1482
2020-09-18,39,1,8,20,5,9,5,1,1,1,3,1483
2021-06-04,39,1,20,1,9,115,7,4,1,13,3,1484
2020-12-10,29,1,3,1,1601,106,1,1,1,13,5,1485
2021-05-21,39,1,3,3,1601,1603,1,1,1,13,5,1486
2022-01-14,46,1,1,3,1,1601,2,3,1,13,3,1487
2022-09-24,40,1,1,3,1,1609,2,3,1,13,3,1488
2020-12-11,56,1,3,1,1601,1,1,1,1,13,5,1489
2022-04-23,48,1,3,3,1601,1609,1,1,1,13,3,1490
2020-10-23,69,1,3,3,1601,1610,1,1,1,13,5,1491
2022-01-10,36,1,1,1,1,1,2,3,1,13,3,1492
2020-12-11,30,1,3,1,1601,108,1,1,1,13,5,1493
2022-12-21,25,1,4,1,22,,6,3,1,1,3,1494
2020-10-23,58,1,3,3,1601,1609,1,1,1,13,3,1495
2022-02-08,46,1,3,1,1601,115,1,1,1,13,5,1496
2021-11-09,28,1,1,1,1,107,2,3,1,13,3,1497
2022-09-24,49,1,1,1,1,1,2,4,1,13,3,1498
2021-04-09,26,1,3,1,1601,1,1,1,1,13,5,1499
2021-05-21,51,1,3,20,1601,914,1,1,1,13,5,1500
2020-11-06,35,1,3,1,1601,115,1,1,1,13,5,1501
2022-01-22,53,1,1,5,1,1401,2,3,1,13,3,1502
2021-04-11,29,1,1,1,1,1,2,4,1,13,3,1503
2021-11-30,42,1,1,1,1,1,2,4,1,13,3,1504
2022-09-25,24,1,20,1,9,1,7,3,1,6,3,1505
2021-05-01,46,1,1,21,1,1002,2,4,1,13,3,1506
2021-02-22,33,1,1,20,1,9,2,3,1,13,3,1507
2020-12-10,41,1,3,21,1601,1006,1,1,1,13,3,1508
2020-10-23,28,1,3,20,1601,914,1,1,1,13,5,1509
2020-11-06,34,1,3,20,1601,9,1,1,1,13,3,1510
2020-10-23,27,1,1,20,1,920,2,1,1,13,5,1511
2020-10-25,50,1,1,1,1,110,2,1,1,13,5,1512
2020-10-25,61,1,1,21,1,1013,2,1,1,13,5,1513
2020-10-25,48,1,1,1,1,1,2,1,1,13,5,1514
2020-10-25,23,1,1,21,1,1003,2,1,1,1,3,1515
2022-05-19,47,1,20,1,9,1,7,3,1,6,3,1516
2020-10-22,28,1,1,1,1,108,2,1,1,13,5,1517
2020-10-24,24,1,1,1,1,1,2,1,1,13,5,1518
2020-11-02,42,1,1,1,1,1,2,3,1,13,5,1519
2022-09-25,20,1,20,3,9,1613,7,1,1,6,3,1520
2021-10-14,28,1,20,1,9,113,7,3,1,6,3,1521
2021-08-16,43,1,20,1,9,103,7,3,1,6,3,1522
2021-12-28,30,1,20,1,9,1,7,3,1,1,3,1523
2020-11-11,48,1,1,1,1,103,2,3,1,13,5,1524
2021-09-08,37,1,1,3,1,1613,2,1,1,13,5,1525
2020-10-22,71,1,1,1,1,1,2,3,1,13,3,1526
2022-09-26,42,1,8,8,5,506,5,2,1,1,3,1527
2020-11-08,45,1,1,2,1,803,2,1,1,13,5,1528
2021-07-03,26,1,1,1,1,1,2,1,1,13,5,1529
2020-10-31,29,1,1,1,1,1,2,1,1,13,3,1530
2022-04-28,37,1,1,1,1,113,2,1,1,1,3,1531
2022-02-23,35,1,20,8,9,511,7,3,1,1,3,1532
2021-02-12,41,1,1,3,1,1608,2,3,1,13,3,1533
2021-04-22,44,1,1,1,1,1,2,3,1,1,3,1534
2022-09-26,36,1,8,1,5,1,5,1,1,2,3,1535
2022-09-26,30,1,3,12,1601,1501,1,1,1,13,5,1536
2021-10-07,29,1,1,1,1,108,2,1,1,13,3,1537
2020-10-23,40,1,20,1,9,1,7,1,1,13,5,1538
2022-09-26,34,1,20,1,9,1,7,1,1,6,3,1539
2021-03-15,48,1,1,1,1,1,2,3,1,13,5,1540
2022-09-26,29,1,20,1,9,1,7,1,1,6,3,1541
2021-03-19,50,1,1,20,1,9,2,4,1,13,3,1542
2021-07-12,36,1,20,1,9,105,7,3,1,1,3,1543
2022-09-26,23,1,3,1,1601,1,1,1,1,1,3,1544
2022-09-26,47,1,1,1,1,1,2,1,1,13,5,1545
2022-07-15,26,1,1,8,1,502,2,3,1,13,3,1546
2021-06-15,35,1,1,1,1,116,2,1,1,13,5,1547
2020-10-25,45,1,1,20,1,9,2,1,1,13,3,1548
2021-09-07,29,1,1,1,1,1,2,1,1,13,5,1549
2021-01-18,29,1,1,20,1,9,2,1,1,13,5,1550
2021-03-16,41,1,1,5,1,1401,2,4,1,13,3,1551
2021-06-15,30,1,1,1,1,1,2,1,1,13,5,1552
2022-03-07,33,1,1,1,1,108,2,1,1,13,5,1553
2021-03-30,44,1,1,1,1,1,2,1,1,1,3,1554
2021-08-23,38,1,20,1,9,115,7,1,1,1,3,1555
2021-08-23,38,1,20,1,9,1,7,1,1,1,3,1556
2021-10-10,36,1,1,3,1,1609,2,1,1,13,5,1557
2021-06-02,43,1,1,1,1,1,2,1,1,13,5,1558
2021-06-08,59,1,20,,9,,7,1,1,1,3,1559
2021-08-23,56,1,20,4,9,2211,7,1,1,1,3,1560
2022-09-26,32,1,20,4,9,22,7,1,1,13,3,1561
2021-01-07,36,1,1,1,1,1,2,1,1,13,5,1562
2022-09-26,27,1,20,1,9,114,7,1,1,1,3,1563
2022-09-26,18,1,20,1,9,114,7,1,1,13,3,1564
2021-12-14,27,1,8,8,5,5,5,4,1,1,3,1565
2021-05-25,28,1,1,1,1,1,2,1,1,13,5,1566
2022-09-27,42,1,1,1,1,1,2,1,1,13,3,1567
2021-10-17,30,1,1,1,1,116,2,1,1,1,3,1568
2020-12-09,33,1,1,15,1,406,2,1,1,13,5,1569
2021-06-18,38,1,1,3,1,,2,1,1,13,5,1570
2021-05-21,43,1,1,3,1,,2,1,1,13,5,1571
2022-09-27,63,1,3,4,1601,22,1,1,1,13,5,1572
2021-06-14,25,1,1,1,1,115,2,1,1,13,5,1573
2022-09-27,34,1,8,21,5,1006,5,1,1,1,3,1574
2021-04-09,30,1,3,1,1601,103,1,1,1,13,5,1575
2022-09-27,46,1,1,8,1,505,2,4,1,13,3,1576
2022-09-27,43,1,3,21,1601,1001,1,1,1,13,5,1577
2022-04-18,46,1,1,12,1,1503,2,1,1,2,3,1578
2022-09-27,31,1,3,20,1601,911,1,1,1,13,5,1579
2022-09-27,24,1,1,1,1,1,2,1,1,13,5,1580
2020-10-26,45,1,1,20,1,920,2,3,1,13,5,1581
2020-10-25,63,1,1,8,1,509,2,3,1,13,5,1582
2022-03-05,46,1,1,1,1,110,2,3,1,13,3,1583
2022-09-27,30,1,1,4,1,2205,2,1,1,13,5,1584
2022-02-05,26,1,1,1,1,,2,1,1,13,5,1585
2022-02-23,33,1,20,20,9,9,7,3,1,1,3,1586
2022-03-28,41,1,1,2,1,8,2,1,1,13,5,1587
2021-04-22,26,1,1,1,1,1,2,3,1,13,3,1588
2021-07-27,54,1,1,7,1,1212,2,3,1,13,5,1589
2020-10-23,36,1,1,1,1,108,2,3,1,13,5,1590
2022-09-27,27,1,1,5,1,,2,1,1,13,5,1591
2022-02-26,28,1,20,4,9,22,7,4,1,1,3,1592
2022-09-27,23,1,1,1,1,1,2,3,1,13,5,1593
2022-09-27,26,1,1,20,1,9,2,3,1,13,5,1594
2022-09-27,45,1,1,1,1,1,2,3,1,13,3,1595
2022-09-27,26,1,1,20,1,,2,1,1,13,5,1596
2022-09-27,23,1,20,21,9,1021,7,3,1,1,3,1597
2022-09-27,35,1,3,20,1601,920,1,1,1,10,3,1598
2022-09-27,37,1,20,1,9,1,7,3,1,1,3,1599
2021-06-26,29,1,3,8,1601,509,1,4,1,13,5,1600
2022-09-27,60,1,20,9,9,1106,7,1,1,1,3,1601
2022-09-27,52,1,4,1,22,107,6,4,1,13,5,1602
2020-10-25,27,1,1,20,1,9,2,1,1,1,3,1603
2020-11-09,26,1,1,20,1,914,2,1,1,1,3,1604
2020-10-26,44,1,1,20,1,,2,1,1,1,3,1605
2020-10-26,93,1,1,20,1,,2,1,1,1,3,1606
2022-09-27,50,1,1,1,1,1,2,1,1,13,5,1607
2022-05-25,24,1,20,7,9,,7,1,1,1,3,1608
2022-09-27,22,1,1,3,1,1607,2,1,1,13,5,1609
2020-10-23,37,1,1,1,1,,2,1,1,1,3,1610
2022-09-27,32,1,20,8,9,5,7,4,1,1,3,1611
2020-10-26,45,1,1,1,1,1,2,1,1,1,3,1612
2022-09-27,60,1,20,21,9,1021,7,4,1,2,3,1613
2021-04-14,45,1,1,20,1,9,2,1,1,13,5,1614
2021-06-28,28,1,20,20,9,907,7,2,1,6,3,1615
2021-06-24,35,1,1,1,1,115,2,3,1,13,5,1616
2020-10-26,54,1,1,1,1,1,2,1,1,1,3,1617
2021-03-31,31,1,1,3,1,1601,2,3,1,13,5,1618
2021-06-05,47,1,1,1,1,1,2,3,1,13,5,1619
2021-06-25,36,1,20,1,9,1,7,1,1,2,3,1620
2020-10-25,26,1,3,4,1601,22,1,1,1,13,5,1621
2022-09-28,42,1,3,1,1601,1,1,1,1,10,3,1622
2021-06-21,33,1,20,1,9,1,7,1,1,1,3,1623
2021-05-21,36,1,3,1,1601,1,1,1,1,10,3,1624
2022-01-24,31,1,3,1,1601,1,1,1,1,1,3,1625
2022-09-28,27,1,1,1,1,1,2,1,1,1,3,1626
2022-09-27,32,1,20,20,9,904,7,4,1,1,3,1627
2022-09-28,31,1,4,1,22,106,6,4,1,13,5,1628
2022-09-28,48,1,1,1,1,116,2,1,1,1,3,1629
2021-06-21,24,1,20,1,9,103,7,1,1,1,3,1630
2021-08-10,38,1,1,1,1,1,2,1,1,13,5,1631
2021-09-10,29,1,20,1,9,108,7,1,1,2,3,1632
2021-04-11,32,1,3,14,1601,301,1,1,1,13,5,1633
2020-10-21,46,1,1,17,1,602,2,3,1,13,5,1634
2022-09-28,35,1,1,22,1,19,2,4,1,1,3,1635
2022-03-28,43,1,1,22,1,19,2,1,1,13,5,1636
2022-06-08,50,1,4,1,22,1,6,1,1,1,3,1637
2022-06-01,25,1,4,1,22,1,6,1,1,13,5,1638
2022-05-18,38,1,1,10,1,201,2,3,1,1,3,1639
2022-09-28,37,1,1,3,1,1609,2,1,1,13,5,1640
2022-06-11,51,1,3,1,1601,1,1,1,1,13,3,1641
2022-09-28,70,1,1,4,1,2206,2,1,1,13,5,1642
2022-12-20,36,1,1,15,1,416,2,1,1,1,3,1643
2022-09-28,28,1,1,15,1,,2,1,1,13,5,1644
2021-08-20,46,1,1,15,1,403,2,1,1,13,5,1645
2022-09-28,48,1,1,1,1,1,2,1,1,13,5,1646
2022-09-28,29,1,1,15,1,4,2,1,1,13,3,1647
2021-04-13,42,1,1,1,1,1,2,1,1,13,5,1648
2021-06-14,44,1,1,1,1,1,2,1,1,13,5,1649
2021-09-23,29,1,1,4,1,2217,2,1,1,13,5,1650
2021-09-11,26,1,1,4,1,22,2,3,1,13,3,1651
2020-12-11,53,1,3,3,1601,1610,1,1,1,13,5,1652
2022-09-28,26,1,4,4,22,2217,6,4,1,1,3,1653
2020-10-28,30,1,1,1,1,106,2,3,1,13,5,1654
2020-07-07,54,1,15,2,4,8,3,4,1,13,3,1655
2020-11-08,23,1,1,3,1,1601,2,3,1,13,5,1656
2022-08-25,31,1,1,1,1,108,2,1,1,1,3,1657
2020-11-07,24,1,15,3,4,1609,3,4,1,13,3,1658
2020-10-25,40,1,3,20,1601,9,1,1,1,10,3,1659
2021-03-15,36,1,1,20,1,9,2,3,1,1,3,1660
2021-07-08,24,1,1,1,1,115,2,1,1,13,3,1661
2022-07-11,49,1,4,1,22,1,6,1,1,1,3,1662
2022-05-04,29,1,1,20,1,9,2,1,1,13,3,1663
2022-09-29,43,1,1,19,1,7,2,1,1,1,3,1664
2021-04-15,26,1,1,3,1,1609,2,3,1,13,5,1665
2022-08-23,28,1,1,1,1,1,2,1,1,13,3,1666
2021-05-28,25,1,3,20,1601,923,1,1,1,13,5,1667
2020-11-11,28,1,1,3,1,,2,3,1,13,5,1668
2021-06-14,66,1,20,1,9,108,7,2,1,1,3,1669
2021-05-24,49,1,1,3,1,1601,2,4,1,1,3,1670
2021-08-17,56,1,1,1,1,1,2,4,1,1,3,1671
2021-11-15,23,1,20,1,9,1,7,1,1,13,5,1672
2022-09-29,21,1,20,1,9,1,7,1,1,8,3,1673
2021-11-03,32,1,1,1,1,1,2,1,1,13,5,1674
2021-05-28,26,1,3,1,1601,1,1,1,1,10,3,1675
2021-10-18,40,1,1,1,1,108,2,1,1,13,3,1676
2020-12-10,36,1,3,4,1601,2213,1,1,1,1,3,1677
2021-09-23,32,1,1,15,1,415,2,4,1,13,3,1678
2021-10-18,39,1,1,1,1,108,2,1,1,1,3,1679
2021-01-21,50,1,1,3,1,1601,2,3,1,1,3,1680
2020-12-02,49,1,1,4,1,2205,2,4,1,1,3,1681
2022-03-23,48,1,1,1,1,115,2,3,1,1,3,1682
2022-09-30,35,1,1,8,1,5,2,1,1,13,5,1683
